vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area,clusters,clusters_named
2507,Hatchback,YARIS,619,Toyota,Standard,2013,Blue,2022-02-07,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2567,Stationwagon,ESTIMA,619,Toyota,Standard,2004,White,2022-03-12,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2736,Utility,HILUX,619,Toyota,Standard,2005,Purple,2021-12-18,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2755,Saloon,MARKX,619,Toyota,Standard,2005,White,2022-03-16,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2863,Light Van,HIACE,619,Toyota,Standard,2015,White,2022-04-06,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2898,Stationwagon,ESTIMA,619,Toyota,Standard,2004,White,2021-12-04,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2917,Saloon,CAMRY,619,Toyota,Standard,2005,Silver,2022-01-12,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2960,Light Van,TOWNACE,619,Toyota,Standard,2009,Silver,2022-02-08,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2987,Stationwagon,RAV4,619,Toyota,Standard,1994,Red,2021-11-27,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3115,Stationwagon,CALDINA,619,Toyota,Standard,2006,Silver,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3124,Stationwagon,RAV4,619,Toyota,Standard,2005,Silver,2022-01-01,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3133,Stationwagon,MARKX,619,Toyota,Standard,2007,Silver,2022-03-17,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3137,Saloon,MARKX,619,Toyota,Standard,2005,White,2022-01-31,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3316,Saloon,MARKX,619,Toyota,Standard,2009,White,2022-02-26,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3343,Saloon,MARKX,619,Toyota,Standard,2005,White,2021-12-30,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3363,Saloon,CAMRY,619,Toyota,Standard,2010,Black,2022-02-26,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3484,Hatchback,VITZ,619,Toyota,Standard,2005,Silver,2022-01-31,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3602,Saloon,MARKX,619,Toyota,Standard,2005,Blue,2022-03-15,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3635,Hatchback,AQUA,619,Toyota,Standard,2015,Silver,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3637,Stationwagon,ISIS,619,Toyota,Standard,2006,Silver,2022-02-06,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3719,Stationwagon,COROLLA,619,Toyota,Standard,2015,Silver,2022-03-24,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3872,Hatchback,AQUA,619,Toyota,Standard,2014,White,2022-02-03,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3893,Stationwagon,COROLLA,619,Toyota,Standard,2016,White,2022-03-19,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3927,Hatchback,AQUA,619,Toyota,Standard,2016,Silver,2022-03-18,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3939,Stationwagon,WISH,619,Toyota,Standard,2004,Blue,2021-12-25,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3964,Hatchback,AQUA,619,Toyota,Standard,2014,Silver,2022-01-26,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
4126,Saloon,MARKX,619,Toyota,Standard,2006,White,2022-04-03,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
4244,Saloon,MARKX,619,Toyota,Standard,2006,White,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
4463,Stationwagon,COROLLA,619,Toyota,Standard,1995,Green,2021-10-20,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
683,Roadbike,CRUISER,563,Keeway,Standard,2011,Silver,2021-11-27,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
707,Moped,GRIDO,617,TNT Motor,Standard,2014,Black,2022-01-25,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1820,Boat Trailer,SF650,533,DMW,Standard,2004,White,2022-01-01,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
4364,Boat Trailer,PREMIER 430,533,DMW,Standard,2013,Grey,2022-01-16,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
728,Saloon,LANCER,580,Mitsubishi,Standard,2000,White,2021-12-29,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1061,Saloon,GALANT,580,Mitsubishi,Standard,2003,Red,2021-12-14,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1653,Stationwagon,OUTLANDER,580,Mitsubishi,Standard,2006,Blue,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1674,Utility,TRITON,580,Mitsubishi,Standard,2006,White,2022-02-19,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1931,Saloon,LANCER,580,Mitsubishi,Standard,2001,White,2021-11-04,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2183,Saloon,LANCER,580,Mitsubishi,Standard,2006,Silver,2021-12-23,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2618,Stationwagon,OUTLANDER,580,Mitsubishi,Standard,2006,White,2022-01-18,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3293,Saloon,LANCER,580,Mitsubishi,Standard,1996,Silver,2022-03-18,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3590,Light Van,L300,580,Mitsubishi,Standard,2010,Red,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3873,Saloon,LANCER,580,Mitsubishi,Standard,2004,Blue,2021-11-19,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3883,Stationwagon,OUTLANDER,580,Mitsubishi,Standard,2010,Black,2022-03-30,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
761,Utility,VU UTILITY,548,Holden,Standard,2002,Blue,2022-01-21,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
763,Stationwagon,VX COMMODORE,548,Holden,Standard,2001,Blue,2021-12-27,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1576,Hatchback,BARINA,548,Holden,Standard,2004,Silver,2022-01-17,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1591,Saloon,COMMODORE,548,Holden,Standard,2006,Silver,2022-02-11,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1847,Stationwagon,COMMODORE,548,Holden,Standard,2007,Silver,2021-10-26,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1889,Hatchback,ASTRA,548,Holden,Standard,2007,Gold,2022-01-01,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2165,Saloon,CRUZE,548,Holden,Standard,2010,Silver,2022-03-08,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2295,Stationwagon,COMMODORE,548,Holden,Standard,2008,Green,2021-10-17,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2376,Utility,COLORADO,548,Holden,Standard,2009,White,2022-01-17,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2415,Saloon,VX COMMODORE,548,Holden,Standard,2001,Blue,2021-10-09,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2444,Saloon,VX COMMODORE,548,Holden,Standard,2001,Silver,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2574,Saloon,COMMODORE,548,Holden,Standard,2003,Black,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2604,Stationwagon,VX COMMODORE,548,Holden,Standard,2001,Green,2021-12-22,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2727,Saloon,COMMODORE,548,Holden,Standard,2005,Blue,2022-02-11,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2934,Utility,RODEO 4X2,548,Holden,Standard,2004,White,2021-11-20,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3396,Saloon,VX COMMODORE,548,Holden,Standard,2000,Silver,2022-03-29,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3614,Saloon,VX COMMODORE,548,Holden,Standard,2001,White,2021-11-01,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3736,Utility,UTE,548,Holden,Standard,2003,Black,2022-02-20,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3850,Saloon,VX COMMODORE,548,Holden,Standard,2001,Blue,2022-02-08,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3919,Saloon,COMMODORE,548,Holden,Standard,2004,Black,2021-10-16,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
4008,Saloon,COMMODORE,548,Holden,Standard,2004,Blue,2022-03-21,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1366,Stationwagon,LEGACY,610,Subaru,Standard,1997,Green,2022-01-11,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1886,Stationwagon,FORESTER,610,Subaru,Standard,1998,White,2022-04-04,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1936,Saloon,IMPREZA,610,Subaru,Standard,2000,Black,2021-11-10,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2145,Stationwagon,LEGACY,610,Subaru,Standard,2002,Blue,2021-12-06,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2168,Stationwagon,LEGACY,610,Subaru,Standard,2000,White,2021-12-31,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2490,Stationwagon,IMPREZA,610,Subaru,Standard,2003,Silver,2022-04-03,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2859,Stationwagon,FORESTER,610,Subaru,Standard,2006,Black,2022-01-08,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2860,Stationwagon,FORESTER,610,Subaru,Standard,2006,Black,2022-01-08,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2924,Stationwagon,OUTBACK,610,Subaru,Standard,2004,White,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2982,Stationwagon,FORESTER,610,Subaru,Standard,1999,White,2022-03-06,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3464,Hatchback,IMPREZA,610,Subaru,Standard,2010,Silver,2022-03-07,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
4327,Stationwagon,RUGGER,531,Daihatsu,Standard,1991,Black,2022-01-19,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1793,Other Truck,ELF,556,Isuzu,Standard,1995,White,2022-02-07,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1842,Other Truck,NPR,556,Isuzu,Standard,2007,White,2021-12-07,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2375,Utility,D-MAX,556,Isuzu,Standard,2012,Brown,2022-03-15,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1350,Hatchback,GOLF,633,Volkswagen,Standard,1997,Silver,2022-03-04,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1461,Saloon,PASSAT,633,Volkswagen,Standard,2000,Blue,2021-12-16,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1748,Hatchback,POLO,633,Volkswagen,Standard,2000,Blue,2022-01-21,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3318,Hatchback,GOLF,633,Volkswagen,Standard,2018,White,2021-11-28,2021,November,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1046,Saloon,E280,577,Mercedes-Benz,Luxury,1999,Silver,2022-02-21,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2857,Stationwagon,ML320,577,Mercedes-Benz,Luxury,2001,Blue,2022-02-11,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1291,Roadbike,TNT,510,Benelli,Standard,2021,Green,2021-12-08,2021,December,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2783,Hatchback,208,592,Peugeot,Standard,2014,Blue,2022-04-01,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
3012,Saloon,407,592,Peugeot,Standard,2005,Black,2021-10-15,2021,October,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2672,Saloon,CHARGER R/T,523,Chrysler,Standard,1971,White,2022-02-23,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1227,Moped,MDAV01,583,Moden,Standard,2020,White,2022-03-13,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1705,Utility,ACTYON SPORT,607,Ssangyong,Standard,2006,Grey,2022-03-15,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
1866,Articulated Truck,CF,530,DAF,Standard,2007,White,2022-04-05,2022,April,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2609,Utility,V200,544,Great Wall,Standard,2013,Black,2022-02-18,2022,Feburary,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2844,Hatchback,J3,521,Chery,Standard,2015,Red,2022-01-07,2022,January,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
2648,Hatchback,LUTECIA,598,Renault,Standard,2006,Orange,2022-03-29,2022,March,103,Waikato,New Zealand,513800,21.5,23897.674,2,third_most_stolen
71,Trailer,TRAYLA,623,Trailer,Standard,2014,Silver,2022-02-24,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
139,Trailer,SPACEE 2000,623,Trailer,Standard,1997,White,2021-11-16,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
168,Trailer - Heavy,CANTERBURY FABRICAT,623,Trailer,Standard,2015,White,2022-03-08,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
173,Trailer,LOCAL,623,Trailer,Standard,1998,Silver,2021-12-25,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
209,Trailer,T D ENGINEERING,623,Trailer,Standard,2019,Silver,2022-03-17,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
332,Trailer,DOMESTIC TRAILER,623,Trailer,Standard,2012,Silver,2021-10-19,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
360,Trailer - Heavy,P.S.,623,Trailer,Standard,2020,Grey,2022-01-07,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
408,Trailer,HAULER 7X4 TIPPING,623,Trailer,Standard,2017,Silver,2021-12-05,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
473,Trailer,TUI,623,Trailer,Standard,2017,Silver,2021-12-31,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
501,Trailer,TRAYLA,623,Trailer,Standard,2021,Silver,2021-10-16,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
510,Trailer,HOMEBUILT,623,Trailer,Standard,2021,Grey,2021-12-22,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
514,Trailer,HOMEMADE,623,Trailer,Standard,1998,Green,2022-03-16,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
527,Trailer,KING,623,Trailer,Standard,2021,Silver,2021-11-08,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
578,Trailer,JOBMATE,623,Trailer,Standard,2021,Silver,2022-02-15,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2823,Boat Trailer,BOAT,623,Trailer,Standard,2006,Silver,2021-12-27,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4052,Trailer,FACTORY BUILT,623,Trailer,Standard,2010,White,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4064,Trailer,SHUTTLE,623,Trailer,Standard,2007,White,2022-03-15,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4159,Trailer,HOMEBUILT,623,Trailer,Standard,2007,Grey,2021-10-24,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4202,Boat Trailer,E4100SA,623,Trailer,Standard,2012,Silver,2022-01-11,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4253,Trailer,DOMESTIC,623,Trailer,Standard,2000,Red,2022-02-14,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4256,Boat Trailer,BOAT VOYAGER,623,Trailer,Standard,1997,Silver,2022-01-05,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
454,Moped,JOG,636,Yamaha,Standard,1999,Black,2022-03-28,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
961,Moped,JOG,636,Yamaha,Standard,2009,Black,2022-01-12,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
857,All Terrain Vehicle,TRX500FM,550,Honda,Standard,2011,Red,2021-11-30,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1862,Hatchback,LOGO,550,Honda,Standard,1998,Silver,2021-11-25,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1914,Saloon,ACCORD,550,Honda,Standard,1999,Grey,2022-04-02,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2289,Saloon,ACCORD,550,Honda,Standard,2001,Silver,2022-01-27,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2686,Stationwagon,STREAM,550,Honda,Standard,2004,Black,2022-01-15,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3700,Hatchback,INSIGHT,550,Honda,Standard,2013,White,2021-12-13,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3909,Saloon,TORNEO,550,Honda,Standard,2000,Silver,2022-04-02,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
530,Roadbike,SV650S,611,Suzuki,Standard,2002,Red,2022-01-30,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
242,Trailer,OLEARY 1 AXLE,549,Homebuilt,Standard,1977,Silver,2022-03-02,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
557,Trailer,LOG SPLITTER,549,Homebuilt,Standard,2021,Blue,2021-11-16,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4207,Trailer,TRAILER,549,Homebuilt,Standard,1994,Silver,2021-11-04,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1110,Utility,COURIER,540,Ford,Standard,2003,Silver,2022-03-29,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1478,Utility,COURIER,540,Ford,Standard,2005,White,2022-03-16,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1513,Hatchback,FOCUS,540,Ford,Standard,2005,Red,2021-11-01,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2127,Mobile Home - Light,TRANSIT,540,Ford,Standard,1996,White,2021-11-24,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3217,Utility,COURIER,540,Ford,Standard,2002,Blue,2022-03-24,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4282,Flat Deck Truck,TRADER,540,Ford,Standard,1997,White,2021-12-02,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3967,Saloon,320I,512,BMW,Luxury,2001,Red,2022-02-26,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3860,Stationwagon,Q5,507,Audi,Standard,2010,Silver,2022-03-13,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4284,Hatchback,A3,507,Audi,Standard,1997,Blue,2022-04-03,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
612,Trailer,DOMESTIC TRAILER,616,Titan,Standard,2018,Silver,2021-12-29,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
692,Roadbike,SOFTAIL,545,Harley Davidson,Standard,2007,Black,2021-10-25,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
878,Moped,EURO 50,585,Moped,Standard,2016,Black,2022-03-04,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
917,Roadbike,200,565,KTM,Standard,2016,White,2022-03-11,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1844,Hatchback,PULSAR,587,Nissan,Standard,1996,Green,2021-12-21,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2477,Saloon,BLUEBIRD,587,Nissan,Standard,2005,Green,2022-01-07,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2700,Utility,NAVARA,587,Nissan,Standard,2014,Grey,2022-04-02,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2710,Hatchback,MARCH,587,Nissan,Standard,2004,Silver,2022-01-24,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2955,Saloon,MAXIMA,587,Nissan,Standard,1997,Green,2022-03-16,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4152,Utility,NAVARA,587,Nissan,Standard,1994,Blue,2022-03-21,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
4341,Saloon,PRIMERA,587,Nissan,Standard,1999,Green,2021-12-22,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1879,Hatchback,MAZDA6,576,Mazda,Standard,2007,Blue,2021-10-28,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1883,Saloon,323,576,Mazda,Standard,1994,Green,2022-03-03,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1898,Stationwagon,ATENZA,576,Mazda,Standard,2002,Blue,2022-01-24,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2149,Hatchback,DEMIO,576,Mazda,Standard,2002,Red,2022-03-09,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2201,Stationwagon,PREMACY,576,Mazda,Standard,2002,White,2022-03-09,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2304,Saloon,ATENZA,576,Mazda,Standard,2006,White,2022-01-22,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2341,Stationwagon,ATENZA,576,Mazda,Standard,2005,Blue,2022-03-05,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2363,Hatchback,DEMIO,576,Mazda,Standard,2004,Silver,2022-02-17,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2534,Stationwagon,FAMILIA,576,Mazda,Standard,1999,Silver,2022-01-13,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2593,Stationwagon,FAMILIA,576,Mazda,Standard,1999,White,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2599,Stationwagon,ATENZA,576,Mazda,Standard,2006,Silver,2022-02-23,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2907,Hatchback,AXELA,576,Mazda,Standard,2006,Blue,2022-01-15,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
2991,Saloon,ATENZA,576,Mazda,Standard,2007,Blue,2022-04-01,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3315,Saloon,ATENZA,576,Mazda,Standard,2002,Blue,2021-12-25,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3428,Utility,BOUNTY,576,Mazda,Standard,2003,Silver,2021-11-27,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3507,Saloon,ATENZA,576,Mazda,Standard,2002,Yellow,2022-02-20,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3607,Stationwagon,AXELA,576,Mazda,Standard,2008,Grey,2022-03-30,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3632,Hatchback,AXELA,576,Mazda,Standard,2010,Silver,2021-12-18,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3640,Utility,BOUNTY,576,Mazda,Standard,2003,Silver,2022-01-24,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
3915,Hatchback,AXELA,576,Mazda,Standard,2011,Red,2022-01-07,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1360,Utility,HILUX,619,Toyota,Standard,2004,Silver,2022-03-06,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1402,Stationwagon,CALDINA,619,Toyota,Standard,1994,Silver,2022-03-07,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1554,Stationwagon,PRADO,619,Toyota,Standard,1996,Blue,2022-03-21,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1684,Light Van,HIACE,619,Toyota,Standard,1994,White,2022-01-08,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
1902,Stationwagon,IPSUM,619,Toyota,Standard,1998,White,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561,0,most_stolen
